subject,condition,target,time,Animate
ANCAT59,FamiliarBottle,Inanimate,3633,TRUE
ANCAT59,FamiliarBottle,Inanimate,3650,TRUE
ANCAT59,FamiliarBottle,Inanimate,3667,TRUE
ANCAT59,FamiliarBottle,Inanimate,3683,TRUE
ANCAT59,FamiliarBottle,Inanimate,3700,TRUE
ANCAT59,FamiliarBottle,Inanimate,3717,TRUE
ANCAT59,FamiliarBottle,Inanimate,3733,TRUE
ANCAT59,FamiliarBottle,Inanimate,3750,TRUE
ANCAT59,FamiliarBottle,Inanimate,4133,FALSE
ANCAT59,FamiliarBottle,Inanimate,4150,FALSE
ANCAT59,FamiliarBottle,Inanimate,4167,FALSE
ANCAT59,FamiliarBottle,Inanimate,4183,FALSE
ANCAT59,FamiliarBottle,Inanimate,4200,FALSE
ANCAT59,FamiliarBottle,Inanimate,4217,FALSE
ANCAT59,FamiliarBottle,Inanimate,4233,FALSE
ANCAT59,FamiliarBottle,Inanimate,4250,FALSE
ANCAT59,FamiliarBottle,Inanimate,4267,FALSE
ANCAT59,FamiliarBottle,Inanimate,4283,FALSE
ANCAT59,FamiliarBottle,Inanimate,4300,FALSE
ANCAT59,FamiliarBottle,Inanimate,4317,FALSE
ANCAT59,FamiliarBottle,Inanimate,4333,FALSE
ANCAT59,FamiliarBottle,Inanimate,4350,FALSE
ANCAT59,FamiliarBottle,Inanimate,4367,FALSE
ANCAT59,FamiliarBottle,Inanimate,4383,FALSE
ANCAT59,FamiliarBottle,Inanimate,4400,FALSE
ANCAT59,FamiliarBottle,Inanimate,4417,FALSE
ANCAT59,FamiliarBottle,Inanimate,4433,FALSE
ANCAT59,FamiliarBottle,Inanimate,4450,FALSE
ANCAT59,FamiliarBottle,Inanimate,4467,FALSE
ANCAT59,FamiliarBottle,Inanimate,4483,FALSE
ANCAT59,FamiliarBottle,Inanimate,4500,FALSE
ANCAT59,FamiliarBottle,Inanimate,4517,FALSE
ANCAT59,FamiliarBottle,Inanimate,4533,FALSE
ANCAT59,FamiliarBottle,Inanimate,4550,FALSE
ANCAT59,FamiliarBottle,Inanimate,4567,FALSE
ANCAT59,FamiliarBottle,Inanimate,4583,FALSE
ANCAT59,FamiliarBottle,Inanimate,4600,FALSE
ANCAT59,FamiliarBottle,Inanimate,4617,FALSE
ANCAT59,FamiliarBottle,Inanimate,4633,FALSE
ANCAT59,FamiliarBottle,Inanimate,4650,FALSE
ANCAT59,FamiliarBottle,Inanimate,4667,FALSE
ANCAT59,FamiliarBottle,Inanimate,4683,FALSE
ANCAT59,FamiliarBottle,Inanimate,4700,FALSE
ANCAT59,FamiliarBottle,Inanimate,4717,FALSE
ANCAT59,FamiliarBottle,Inanimate,4733,FALSE
ANCAT59,FamiliarBottle,Inanimate,4750,FALSE
ANCAT59,FamiliarBottle,Inanimate,4767,FALSE
ANCAT59,FamiliarBottle,Inanimate,4783,FALSE
ANCAT59,FamiliarBottle,Inanimate,4800,FALSE
ANCAT59,FamiliarBottle,Inanimate,4817,FALSE
ANCAT59,FamiliarBottle,Inanimate,4833,FALSE
ANCAT59,FamiliarBottle,Inanimate,4850,FALSE
ANCAT59,FamiliarBottle,Inanimate,4867,FALSE
ANCAT59,FamiliarBottle,Inanimate,4883,FALSE
ANCAT59,FamiliarBottle,Inanimate,4900,FALSE
ANCAT59,FamiliarBottle,Inanimate,4917,FALSE
ANCAT59,FamiliarBottle,Inanimate,4933,FALSE
ANCAT59,FamiliarBottle,Inanimate,4950,FALSE
ANCAT59,FamiliarBottle,Inanimate,4967,FALSE
ANCAT59,FamiliarBottle,Inanimate,4983,FALSE
ANCAT59,FamiliarBottle,Inanimate,5000,FALSE
ANCAT59,FamiliarBottle,Inanimate,5017,FALSE
ANCAT59,FamiliarBottle,Inanimate,5033,FALSE
ANCAT59,FamiliarBottle,Inanimate,5050,FALSE
ANCAT59,FamiliarBottle,Inanimate,5067,FALSE
ANCAT59,FamiliarBottle,Inanimate,5083,FALSE
ANCAT59,FamiliarBottle,Inanimate,5100,FALSE
ANCAT59,FamiliarBottle,Inanimate,5117,FALSE
ANCAT59,FamiliarBottle,Inanimate,5133,FALSE
ANCAT59,FamiliarBottle,Inanimate,5150,FALSE
ANCAT59,FamiliarBottle,Inanimate,5167,FALSE
ANCAT59,FamiliarBottle,Inanimate,5183,FALSE
ANCAT59,FamiliarBottle,Inanimate,5200,FALSE
ANCAT59,FamiliarBottle,Inanimate,5217,FALSE
ANCAT59,FamiliarBottle,Inanimate,5233,FALSE
ANCAT59,FamiliarBottle,Inanimate,5250,FALSE
ANCAT59,FamiliarBottle,Inanimate,5267,FALSE
ANCAT59,FamiliarBottle,Inanimate,5283,FALSE
ANCAT59,FamiliarBottle,Inanimate,5300,FALSE
ANCAT59,FamiliarBottle,Inanimate,5317,FALSE
ANCAT59,FamiliarBottle,Inanimate,5333,FALSE
ANCAT59,FamiliarBottle,Inanimate,5350,FALSE
ANCAT59,FamiliarBottle,Inanimate,5367,FALSE
ANCAT59,FamiliarBottle,Inanimate,5383,FALSE
ANCAT59,FamiliarBottle,Inanimate,5400,FALSE
ANCAT59,FamiliarBottle,Inanimate,5417,FALSE
ANCAT59,FamiliarBottle,Inanimate,5433,FALSE
ANCAT59,FamiliarBottle,Inanimate,5450,FALSE
ANCAT59,FamiliarBottle,Inanimate,5467,FALSE
ANCAT59,FamiliarBottle,Inanimate,5483,FALSE
ANCAT59,FamiliarBottle,Inanimate,5500,FALSE
ANCAT59,FamiliarBottle,Inanimate,5517,FALSE
ANCAT59,FamiliarBottle,Inanimate,5533,FALSE
ANCAT59,FamiliarBottle,Inanimate,5550,FALSE
ANCAT59,FamiliarDog,Animate,0,TRUE
ANCAT59,FamiliarDog,Animate,17,TRUE
ANCAT59,FamiliarDog,Animate,33,TRUE
ANCAT59,FamiliarDog,Animate,50,TRUE
ANCAT59,FamiliarDog,Animate,67,TRUE
ANCAT59,FamiliarDog,Animate,83,TRUE
ANCAT59,FamiliarDog,Animate,100,TRUE
ANCAT59,FamiliarDog,Animate,117,TRUE
ANCAT59,FamiliarDog,Animate,133,TRUE
ANCAT59,FamiliarDog,Animate,150,TRUE
ANCAT59,FamiliarDog,Animate,167,TRUE
ANCAT59,FamiliarDog,Animate,183,TRUE
ANCAT59,FamiliarDog,Animate,200,TRUE
ANCAT59,FamiliarDog,Animate,217,TRUE
ANCAT59,FamiliarDog,Animate,233,TRUE
ANCAT59,FamiliarDog,Animate,250,TRUE
ANCAT59,FamiliarDog,Animate,267,TRUE
ANCAT59,FamiliarDog,Animate,283,TRUE
ANCAT59,FamiliarDog,Animate,300,TRUE
ANCAT59,FamiliarDog,Animate,317,TRUE
ANCAT59,FamiliarDog,Animate,333,TRUE
ANCAT59,FamiliarDog,Animate,350,TRUE
ANCAT59,FamiliarDog,Animate,367,TRUE
ANCAT59,FamiliarDog,Animate,383,TRUE
ANCAT59,FamiliarDog,Animate,400,TRUE
ANCAT59,FamiliarDog,Animate,417,TRUE
ANCAT59,FamiliarDog,Animate,433,TRUE
ANCAT59,FamiliarDog,Animate,450,TRUE
ANCAT59,FamiliarDog,Animate,467,TRUE
ANCAT59,FamiliarDog,Animate,483,TRUE
ANCAT59,FamiliarDog,Animate,500,TRUE
ANCAT59,FamiliarDog,Animate,517,TRUE
ANCAT59,FamiliarDog,Animate,533,TRUE
ANCAT59,FamiliarDog,Animate,550,TRUE
ANCAT59,FamiliarDog,Animate,567,TRUE
ANCAT59,FamiliarDog,Animate,617,TRUE
ANCAT59,FamiliarDog,Animate,633,TRUE
ANCAT59,FamiliarDog,Animate,650,TRUE
ANCAT59,FamiliarDog,Animate,667,TRUE
ANCAT59,FamiliarDog,Animate,683,TRUE
ANCAT59,FamiliarDog,Animate,700,TRUE
ANCAT59,FamiliarDog,Animate,717,TRUE
ANCAT59,FamiliarDog,Animate,733,TRUE
ANCAT59,FamiliarDog,Animate,750,TRUE
ANCAT59,FamiliarDog,Animate,767,TRUE
ANCAT59,FamiliarDog,Animate,783,TRUE
ANCAT59,FamiliarDog,Animate,800,TRUE
ANCAT59,FamiliarDog,Animate,817,TRUE
ANCAT59,FamiliarDog,Animate,833,TRUE
ANCAT59,FamiliarDog,Animate,850,TRUE
ANCAT59,FamiliarDog,Animate,867,TRUE
ANCAT59,FamiliarDog,Animate,883,TRUE
ANCAT59,FamiliarDog,Animate,900,TRUE
ANCAT59,FamiliarDog,Animate,917,TRUE
ANCAT59,FamiliarDog,Animate,933,TRUE
ANCAT59,FamiliarDog,Animate,950,TRUE
ANCAT59,FamiliarDog,Animate,983,TRUE
ANCAT59,FamiliarDog,Animate,1000,TRUE
ANCAT59,FamiliarDog,Animate,1017,TRUE
ANCAT59,FamiliarDog,Animate,1033,TRUE
ANCAT59,FamiliarDog,Animate,1050,TRUE
ANCAT59,FamiliarDog,Animate,1067,TRUE
ANCAT59,FamiliarDog,Animate,1083,TRUE
ANCAT59,FamiliarDog,Animate,1100,TRUE
ANCAT59,FamiliarDog,Animate,1117,TRUE
ANCAT59,FamiliarDog,Animate,1133,TRUE
ANCAT59,FamiliarDog,Animate,1150,TRUE
ANCAT59,FamiliarDog,Animate,1167,TRUE
ANCAT59,FamiliarDog,Animate,1183,TRUE
ANCAT59,FamiliarDog,Animate,1200,TRUE
ANCAT59,FamiliarDog,Animate,1217,TRUE
ANCAT59,FamiliarDog,Animate,1233,TRUE
ANCAT59,FamiliarDog,Animate,1250,TRUE
ANCAT59,FamiliarDog,Animate,1267,TRUE
ANCAT59,FamiliarDog,Animate,1283,TRUE
ANCAT59,FamiliarDog,Animate,1300,TRUE
ANCAT59,FamiliarDog,Animate,1317,TRUE
ANCAT59,FamiliarDog,Animate,1333,TRUE
ANCAT59,FamiliarDog,Animate,1350,TRUE
ANCAT59,FamiliarDog,Animate,1367,TRUE
ANCAT59,FamiliarDog,Animate,1383,TRUE
ANCAT59,FamiliarDog,Animate,1400,TRUE
ANCAT59,FamiliarDog,Animate,1433,FALSE
ANCAT59,FamiliarDog,Animate,1450,FALSE
ANCAT59,FamiliarDog,Animate,1467,FALSE
ANCAT59,FamiliarDog,Animate,1483,FALSE
ANCAT59,FamiliarDog,Animate,1500,FALSE
ANCAT59,FamiliarDog,Animate,1517,FALSE
ANCAT59,FamiliarDog,Animate,1533,FALSE
ANCAT59,FamiliarDog,Animate,1550,FALSE
ANCAT59,FamiliarDog,Animate,1567,FALSE
ANCAT59,FamiliarDog,Animate,1583,FALSE
ANCAT59,FamiliarDog,Animate,1600,FALSE
ANCAT59,FamiliarDog,Animate,1617,FALSE
ANCAT59,FamiliarDog,Animate,1633,FALSE
ANCAT59,FamiliarDog,Animate,1650,FALSE
ANCAT59,FamiliarDog,Animate,1667,FALSE
ANCAT59,FamiliarDog,Animate,1683,FALSE
ANCAT59,FamiliarDog,Animate,1700,FALSE
ANCAT59,FamiliarDog,Animate,1717,FALSE
ANCAT59,FamiliarDog,Animate,1733,FALSE
ANCAT59,FamiliarDog,Animate,1750,FALSE
ANCAT59,FamiliarDog,Animate,1767,FALSE
ANCAT59,FamiliarDog,Animate,1783,FALSE
ANCAT59,FamiliarDog,Animate,1800,FALSE
ANCAT59,FamiliarDog,Animate,1817,FALSE
ANCAT59,FamiliarDog,Animate,1833,FALSE
ANCAT59,FamiliarDog,Animate,1850,FALSE
ANCAT59,FamiliarDog,Animate,1867,FALSE
ANCAT59,FamiliarDog,Animate,1883,FALSE
ANCAT59,FamiliarDog,Animate,1900,FALSE
ANCAT59,FamiliarDog,Animate,1917,FALSE
ANCAT59,FamiliarDog,Animate,1933,FALSE
ANCAT59,FamiliarDog,Animate,1950,FALSE
ANCAT59,FamiliarDog,Animate,1967,FALSE
ANCAT59,FamiliarDog,Animate,1983,FALSE
ANCAT59,FamiliarDog,Animate,2000,FALSE
ANCAT59,FamiliarDog,Animate,2017,FALSE
ANCAT59,FamiliarDog,Animate,2033,FALSE
ANCAT59,FamiliarDog,Animate,2050,FALSE
ANCAT59,FamiliarDog,Animate,2067,FALSE
ANCAT59,FamiliarDog,Animate,2083,FALSE
ANCAT59,FamiliarDog,Animate,2100,FALSE
ANCAT59,FamiliarDog,Animate,2117,FALSE
ANCAT59,FamiliarDog,Animate,2133,FALSE
ANCAT59,FamiliarDog,Animate,2150,FALSE
ANCAT59,FamiliarDog,Animate,2167,FALSE
ANCAT59,FamiliarDog,Animate,2183,FALSE
ANCAT59,FamiliarDog,Animate,2200,FALSE
ANCAT59,FamiliarDog,Animate,2217,FALSE
ANCAT59,FamiliarDog,Animate,2233,FALSE
ANCAT59,FamiliarDog,Animate,2250,FALSE
ANCAT59,FamiliarDog,Animate,2267,FALSE
ANCAT59,FamiliarDog,Animate,2283,FALSE
ANCAT59,FamiliarDog,Animate,2300,FALSE
ANCAT59,FamiliarDog,Animate,2317,FALSE
ANCAT59,FamiliarDog,Animate,2333,FALSE
ANCAT59,FamiliarDog,Animate,2350,FALSE
ANCAT59,FamiliarDog,Animate,2367,FALSE
ANCAT59,FamiliarDog,Animate,2383,FALSE
ANCAT59,FamiliarDog,Animate,2400,TRUE
ANCAT59,FamiliarDog,Animate,2450,TRUE
ANCAT59,FamiliarDog,Animate,2467,TRUE
ANCAT59,FamiliarDog,Animate,2483,TRUE
ANCAT59,FamiliarDog,Animate,2500,TRUE
ANCAT59,FamiliarDog,Animate,2517,TRUE
ANCAT59,FamiliarDog,Animate,2533,TRUE
ANCAT59,FamiliarDog,Animate,2550,TRUE
ANCAT59,FamiliarDog,Animate,2567,TRUE
ANCAT59,FamiliarDog,Animate,2583,TRUE
ANCAT59,FamiliarDog,Animate,2600,TRUE
ANCAT59,FamiliarDog,Animate,2617,TRUE
ANCAT59,FamiliarDog,Animate,2633,TRUE
ANCAT59,FamiliarDog,Animate,2650,TRUE
ANCAT59,FamiliarDog,Animate,2667,TRUE
ANCAT59,FamiliarDog,Animate,2700,TRUE
ANCAT59,FamiliarDog,Animate,2717,TRUE
ANCAT59,FamiliarDog,Animate,2733,TRUE
ANCAT59,FamiliarDog,Animate,2750,TRUE
ANCAT59,FamiliarDog,Animate,2767,TRUE
ANCAT59,FamiliarDog,Animate,2783,TRUE
ANCAT59,FamiliarDog,Animate,2833,TRUE
ANCAT59,FamiliarDog,Animate,2850,TRUE
ANCAT59,FamiliarDog,Animate,2867,TRUE
ANCAT59,FamiliarDog,Animate,2883,TRUE
ANCAT59,FamiliarDog,Animate,2900,TRUE
ANCAT59,FamiliarDog,Animate,2917,TRUE
ANCAT59,FamiliarDog,Animate,2933,TRUE
ANCAT59,FamiliarDog,Animate,2950,TRUE
ANCAT59,FamiliarDog,Animate,2967,TRUE
ANCAT59,FamiliarDog,Animate,2983,TRUE
ANCAT59,FamiliarDog,Animate,3000,TRUE
ANCAT59,FamiliarDog,Animate,3017,TRUE
ANCAT59,FamiliarDog,Animate,3033,TRUE
ANCAT59,FamiliarDog,Animate,3050,TRUE
ANCAT59,FamiliarDog,Animate,3067,TRUE
ANCAT59,FamiliarDog,Animate,3083,TRUE
ANCAT59,FamiliarDog,Animate,3100,TRUE
ANCAT59,FamiliarDog,Animate,3117,TRUE
ANCAT59,FamiliarDog,Animate,3133,TRUE
ANCAT59,FamiliarDog,Animate,3150,TRUE
ANCAT59,FamiliarDog,Animate,3183,TRUE
ANCAT59,FamiliarDog,Animate,3200,TRUE
ANCAT59,FamiliarDog,Animate,3217,TRUE
ANCAT59,FamiliarDog,Animate,3233,TRUE
ANCAT59,FamiliarDog,Animate,3250,TRUE
ANCAT59,FamiliarDog,Animate,3267,TRUE
ANCAT59,FamiliarDog,Animate,3283,TRUE
ANCAT59,FamiliarDog,Animate,3300,TRUE
ANCAT59,FamiliarDog,Animate,3317,TRUE
ANCAT59,FamiliarDog,Animate,3333,TRUE
ANCAT59,FamiliarDog,Animate,3350,TRUE
ANCAT59,FamiliarDog,Animate,3367,TRUE
ANCAT59,FamiliarDog,Animate,3383,TRUE
ANCAT59,FamiliarDog,Animate,3400,TRUE
ANCAT59,FamiliarDog,Animate,3450,FALSE
ANCAT59,FamiliarDog,Animate,3467,FALSE
ANCAT59,FamiliarDog,Animate,3483,FALSE
ANCAT59,FamiliarDog,Animate,3500,FALSE
ANCAT59,FamiliarDog,Animate,3517,FALSE
ANCAT59,FamiliarDog,Animate,3533,FALSE
ANCAT59,FamiliarDog,Animate,3550,FALSE
ANCAT59,FamiliarDog,Animate,3567,FALSE
ANCAT59,FamiliarDog,Animate,3583,FALSE
ANCAT59,FamiliarDog,Animate,3600,FALSE
ANCAT59,FamiliarDog,Animate,3617,FALSE
ANCAT59,FamiliarDog,Animate,3633,FALSE
ANCAT59,FamiliarDog,Animate,3650,FALSE
ANCAT59,FamiliarDog,Animate,3667,FALSE
ANCAT59,FamiliarDog,Animate,3683,FALSE
ANCAT59,FamiliarDog,Animate,3700,FALSE
ANCAT59,FamiliarDog,Animate,3717,FALSE
ANCAT59,FamiliarDog,Animate,3733,FALSE
ANCAT59,FamiliarDog,Animate,3750,FALSE
ANCAT59,FamiliarDog,Animate,3767,FALSE
ANCAT59,FamiliarDog,Animate,3783,FALSE
ANCAT59,FamiliarDog,Animate,3800,FALSE
ANCAT59,FamiliarDog,Animate,3817,FALSE
ANCAT59,FamiliarDog,Animate,3833,FALSE
ANCAT59,FamiliarDog,Animate,3850,FALSE
ANCAT59,FamiliarDog,Animate,3867,FALSE
ANCAT59,FamiliarDog,Animate,3883,FALSE
ANCAT59,FamiliarDog,Animate,3900,FALSE
ANCAT59,FamiliarDog,Animate,3933,FALSE
ANCAT59,FamiliarDog,Animate,3950,FALSE
ANCAT59,FamiliarDog,Animate,3967,FALSE
ANCAT59,FamiliarDog,Animate,3983,FALSE
ANCAT59,FamiliarDog,Animate,4000,FALSE
ANCAT59,FamiliarDog,Animate,4017,FALSE
ANCAT59,FamiliarDog,Animate,4033,FALSE
ANCAT59,FamiliarDog,Animate,4050,FALSE
ANCAT59,FamiliarDog,Animate,4067,FALSE
ANCAT59,FamiliarDog,Animate,4083,FALSE
ANCAT59,FamiliarDog,Animate,4100,FALSE
ANCAT59,FamiliarDog,Animate,4117,FALSE
ANCAT59,FamiliarDog,Animate,4133,FALSE
ANCAT59,FamiliarDog,Animate,4150,FALSE
ANCAT59,FamiliarDog,Animate,4167,FALSE
ANCAT59,FamiliarDog,Animate,4183,FALSE
ANCAT59,FamiliarDog,Animate,4200,FALSE
ANCAT59,FamiliarDog,Animate,4217,FALSE
ANCAT59,FamiliarDog,Animate,4233,FALSE
ANCAT59,FamiliarDog,Animate,4250,FALSE
ANCAT59,FamiliarDog,Animate,4267,FALSE
ANCAT59,FamiliarDog,Animate,4283,FALSE
ANCAT59,FamiliarDog,Animate,4300,FALSE
ANCAT59,FamiliarDog,Animate,4317,FALSE
ANCAT59,FamiliarDog,Animate,4333,FALSE
ANCAT59,FamiliarDog,Animate,4350,FALSE
ANCAT59,FamiliarDog,Animate,4367,FALSE
ANCAT59,FamiliarDog,Animate,4383,FALSE
ANCAT59,FamiliarDog,Animate,4400,FALSE
ANCAT59,FamiliarDog,Animate,4417,FALSE
ANCAT59,FamiliarDog,Animate,4433,FALSE
ANCAT59,FamiliarDog,Animate,4450,FALSE
ANCAT59,FamiliarDog,Animate,4467,FALSE
ANCAT59,FamiliarDog,Animate,4483,FALSE
ANCAT59,FamiliarDog,Animate,4500,FALSE
ANCAT59,FamiliarDog,Animate,4517,FALSE
ANCAT59,FamiliarDog,Animate,4533,FALSE
ANCAT59,FamiliarDog,Animate,4550,FALSE
ANCAT59,FamiliarDog,Animate,4567,FALSE
ANCAT59,FamiliarDog,Animate,4583,FALSE
ANCAT59,FamiliarDog,Animate,4600,FALSE
ANCAT59,FamiliarDog,Animate,4633,TRUE
ANCAT59,FamiliarDog,Animate,4650,TRUE
ANCAT59,FamiliarDog,Animate,4667,TRUE
ANCAT59,FamiliarDog,Animate,4683,TRUE
ANCAT59,FamiliarDog,Animate,4700,TRUE
ANCAT59,FamiliarDog,Animate,4717,TRUE
ANCAT59,FamiliarDog,Animate,4733,TRUE
ANCAT59,FamiliarDog,Animate,4750,TRUE
ANCAT59,FamiliarDog,Animate,4767,TRUE
ANCAT59,FamiliarDog,Animate,4783,TRUE
ANCAT59,FamiliarDog,Animate,4800,TRUE
ANCAT59,FamiliarDog,Animate,4817,TRUE
ANCAT59,FamiliarDog,Animate,4833,TRUE
ANCAT59,FamiliarDog,Animate,4850,TRUE
ANCAT59,FamiliarDog,Animate,4867,TRUE
ANCAT59,FamiliarDog,Animate,4883,TRUE
ANCAT59,FamiliarDog,Animate,4900,TRUE
ANCAT59,FamiliarDog,Animate,4917,TRUE
ANCAT59,FamiliarDog,Animate,4933,TRUE
ANCAT59,FamiliarDog,Animate,4950,TRUE
ANCAT59,FamiliarDog,Animate,4967,TRUE
ANCAT59,FamiliarDog,Animate,4983,TRUE
ANCAT59,FamiliarDog,Animate,5000,TRUE
ANCAT59,FamiliarDog,Animate,5017,TRUE
ANCAT59,FamiliarDog,Animate,5033,TRUE
ANCAT59,FamiliarDog,Animate,5050,TRUE
ANCAT59,FamiliarDog,Animate,5067,TRUE
ANCAT59,FamiliarDog,Animate,5083,TRUE
ANCAT59,FamiliarDog,Animate,5100,TRUE
ANCAT59,FamiliarDog,Animate,5117,TRUE
ANCAT59,FamiliarDog,Animate,5133,TRUE
ANCAT59,FamiliarDog,Animate,5150,TRUE
ANCAT59,FamiliarDog,Animate,5167,TRUE
ANCAT59,FamiliarDog,Animate,5183,TRUE
ANCAT59,FamiliarDog,Animate,5200,TRUE
ANCAT59,FamiliarDog,Animate,5217,TRUE
ANCAT59,FamiliarDog,Animate,5233,TRUE
ANCAT59,FamiliarDog,Animate,5250,TRUE
ANCAT59,FamiliarDog,Animate,5267,TRUE
ANCAT59,FamiliarDog,Animate,5283,TRUE
ANCAT59,FamiliarDog,Animate,5300,TRUE
ANCAT59,FamiliarDog,Animate,5317,TRUE
ANCAT59,FamiliarDog,Animate,5333,TRUE
ANCAT59,FamiliarDog,Animate,5350,TRUE
ANCAT59,FamiliarDog,Animate,5367,TRUE
ANCAT59,FamiliarDog,Animate,5383,TRUE
ANCAT59,FamiliarDog,Animate,5400,TRUE
ANCAT59,FamiliarDog,Animate,5417,TRUE
ANCAT59,FamiliarDog,Animate,5433,TRUE
ANCAT59,FamiliarDog,Animate,5450,TRUE
ANCAT59,FamiliarDog,Animate,5467,TRUE
ANCAT59,FamiliarDog,Animate,5483,TRUE
ANCAT59,FamiliarDog,Animate,5517,TRUE
ANCAT59,FamiliarHorse,Animate,0,TRUE
ANCAT59,FamiliarHorse,Animate,17,TRUE
ANCAT59,FamiliarHorse,Animate,33,TRUE
ANCAT59,FamiliarHorse,Animate,50,TRUE
ANCAT59,FamiliarHorse,Animate,67,TRUE
ANCAT59,FamiliarHorse,Animate,83,TRUE
ANCAT59,FamiliarHorse,Animate,100,TRUE
ANCAT59,FamiliarHorse,Animate,117,TRUE
ANCAT59,FamiliarHorse,Animate,133,TRUE
ANCAT59,FamiliarHorse,Animate,150,TRUE
ANCAT59,FamiliarHorse,Animate,167,TRUE
ANCAT59,FamiliarHorse,Animate,183,TRUE
ANCAT59,FamiliarHorse,Animate,200,TRUE
ANCAT59,FamiliarHorse,Animate,217,TRUE
ANCAT59,FamiliarHorse,Animate,233,TRUE
ANCAT59,FamiliarHorse,Animate,250,TRUE
ANCAT59,FamiliarHorse,Animate,267,TRUE
ANCAT59,FamiliarHorse,Animate,283,TRUE
ANCAT59,FamiliarHorse,Animate,300,TRUE
ANCAT59,FamiliarHorse,Animate,317,TRUE
ANCAT59,FamiliarHorse,Animate,333,TRUE
ANCAT59,FamiliarHorse,Animate,350,TRUE
ANCAT59,FamiliarHorse,Animate,367,TRUE
ANCAT59,FamiliarHorse,Animate,383,TRUE
ANCAT59,FamiliarHorse,Animate,400,TRUE
ANCAT59,FamiliarHorse,Animate,417,TRUE
ANCAT59,FamiliarHorse,Animate,433,TRUE
ANCAT59,FamiliarHorse,Animate,450,TRUE
ANCAT59,FamiliarHorse,Animate,467,TRUE
ANCAT59,FamiliarHorse,Animate,483,TRUE
ANCAT59,FamiliarHorse,Animate,500,TRUE
ANCAT59,FamiliarHorse,Animate,517,TRUE
ANCAT59,FamiliarHorse,Animate,533,TRUE
ANCAT59,FamiliarHorse,Animate,550,TRUE
ANCAT59,FamiliarHorse,Animate,567,TRUE
ANCAT59,FamiliarHorse,Animate,583,TRUE
ANCAT59,FamiliarHorse,Animate,600,TRUE
ANCAT59,FamiliarHorse,Animate,617,TRUE
ANCAT59,FamiliarHorse,Animate,633,TRUE
ANCAT59,FamiliarHorse,Animate,650,TRUE
ANCAT59,FamiliarHorse,Animate,667,TRUE
ANCAT59,FamiliarHorse,Animate,683,TRUE
ANCAT59,FamiliarHorse,Animate,700,TRUE
ANCAT59,FamiliarHorse,Animate,717,TRUE
ANCAT59,FamiliarHorse,Animate,733,TRUE
ANCAT59,FamiliarHorse,Animate,750,TRUE
ANCAT59,FamiliarHorse,Animate,767,TRUE
ANCAT59,FamiliarHorse,Animate,783,TRUE
ANCAT59,FamiliarHorse,Animate,800,TRUE
ANCAT59,FamiliarHorse,Animate,817,TRUE
ANCAT59,FamiliarHorse,Animate,833,TRUE
ANCAT59,FamiliarHorse,Animate,850,TRUE
ANCAT59,FamiliarHorse,Animate,867,TRUE
ANCAT59,FamiliarHorse,Animate,883,TRUE
ANCAT59,FamiliarHorse,Animate,900,TRUE
ANCAT59,FamiliarHorse,Animate,917,TRUE
ANCAT59,FamiliarHorse,Animate,933,TRUE
ANCAT59,FamiliarHorse,Animate,950,TRUE
ANCAT59,FamiliarHorse,Animate,967,TRUE
ANCAT59,FamiliarHorse,Animate,983,TRUE
ANCAT59,FamiliarHorse,Animate,1000,TRUE
ANCAT59,FamiliarHorse,Animate,1017,TRUE
ANCAT59,FamiliarHorse,Animate,1033,TRUE
ANCAT59,FamiliarHorse,Animate,1050,TRUE
ANCAT59,FamiliarHorse,Animate,1067,TRUE
ANCAT59,FamiliarHorse,Animate,1083,TRUE
ANCAT59,FamiliarHorse,Animate,1100,TRUE
ANCAT59,FamiliarHorse,Animate,1117,TRUE
ANCAT59,FamiliarHorse,Animate,1133,TRUE
ANCAT59,FamiliarHorse,Animate,1150,TRUE
ANCAT59,FamiliarHorse,Animate,1167,TRUE
ANCAT59,FamiliarHorse,Animate,1183,TRUE
ANCAT59,FamiliarHorse,Animate,1200,TRUE
ANCAT59,FamiliarHorse,Animate,1217,TRUE
ANCAT59,FamiliarHorse,Animate,1233,TRUE
ANCAT59,FamiliarHorse,Animate,1250,TRUE
ANCAT59,FamiliarHorse,Animate,1267,TRUE
ANCAT59,FamiliarHorse,Animate,1283,TRUE
ANCAT59,FamiliarHorse,Animate,1300,TRUE
ANCAT59,FamiliarHorse,Animate,1317,TRUE
ANCAT59,FamiliarHorse,Animate,1333,TRUE
ANCAT59,FamiliarHorse,Animate,1350,TRUE
ANCAT59,FamiliarHorse,Animate,1367,TRUE
ANCAT59,FamiliarHorse,Animate,1383,TRUE
ANCAT59,FamiliarHorse,Animate,1400,TRUE
ANCAT59,FamiliarHorse,Animate,1417,TRUE
ANCAT59,FamiliarHorse,Animate,1433,TRUE
ANCAT59,FamiliarHorse,Animate,1450,TRUE
ANCAT59,FamiliarHorse,Animate,1467,TRUE
ANCAT59,FamiliarHorse,Animate,1483,TRUE
ANCAT59,FamiliarHorse,Animate,1500,TRUE
ANCAT59,FamiliarHorse,Animate,1517,TRUE
ANCAT59,FamiliarHorse,Animate,1533,TRUE
ANCAT59,FamiliarHorse,Animate,1550,TRUE
ANCAT59,FamiliarHorse,Animate,1567,TRUE
ANCAT59,FamiliarHorse,Animate,1583,TRUE
ANCAT59,FamiliarHorse,Animate,1600,TRUE
